ImageKey	AlbumKey	FileName	ArchivedMD5	ArchivedSize	Latitude	Longitude	Altitude	OriginalHeight	OriginalWidth	UploadDate	LastUpdated	Uri	ThumbnailUrl	Keywords	Caption
HxHjJ7M	PfCsJz	creepy ice cream monkey.jpg	a68c226355391dcada59803072f15586	2327963	35.10116666666700	-106.60366666667000	1569	2448	3264	2016-06-19T17:36:31+00:00	2018-03-18T06:09:33+00:00	/api/v2/album/PfCsJz/image/HxHjJ7M-0	https://photos.smugmug.com/photos/i-HxHjJ7M/0/Th/i-HxHjJ7M-Th.jpg	0_darkslategrey; 0z0; cream; creepy; geotagged; ice; monkey; new_mexico; usa	"We capped our day of touring around Sandia Peak and Albuquerque by having ice cream at <a href=""https://www.tripadvisor.com/Restaurant_Review-g60933-d836705-Reviews-I_Scream_Ice_Cream-Albuquerque_New_Mexico.html"">I Scream Ice Cream</a>. This peculiar ice cream parlor is chock full of memorabilia. I particularly liked this creepy monkey and his bear bum buddy."
6zrFQbJ	PfCsJz	creve coeur camera iphone.jpg	c1f834e1f046897b173ecdefc838c2cc	1116060	38.67116666666700	-90.43933333333300	201	1452	1944	2011-10-23T17:05:21+00:00	2018-03-18T06:09:34+00:00	/api/v2/album/PfCsJz/image/6zrFQbJ-0	https://photos.smugmug.com/photos/i-6zrFQbJ/0/Th/i-6zrFQbJ-Th.jpg	0_darkslategrey; 0z0; camera; coeur; creve; geotagged; iphone; missouri; rarest; retail; usa	The rarest of retail: an excellent camera store.
PnBf8Tc	PfCsJz	creve coeur lake ice.jpg	663adba47c5694b5113e594cae204c54	2300064	38.71400000000000	-90.47900000000000	126	1936	2592	2014-01-13T05:47:15+00:00	2018-03-18T06:09:35+00:00	/api/v2/album/PfCsJz/image/PnBf8Tc-0	https://photos.smugmug.com/photos/i-PnBf8Tc/0/Th/i-PnBf8Tc-Th.jpg	0_sienna; 5x6.7; coeur; creve; geotagged; ice; iphone; lake; missouri; usa	What fresh Hell is this? Creve Coeur lake was covered with thin ice. We are not supposed to get ice on lakes this far south. Global warming is disappointing me.
N769mVG	PfCsJz	creve coeur lake levels down.jpg	d3fe5c6dface86f2062df69b965a2173	2705571	38.71333333333300	-90.48666666666700	139	1936	2592	2012-07-15T03:31:44+00:00	2018-03-18T06:09:36+00:00	/api/v2/album/PfCsJz/image/N769mVG-0	https://photos.smugmug.com/photos/i-N769mVG/0/Th/i-N769mVG-Th.jpg	0_gainsboro; 5x6.7; coeur; creve; geotagged; knee; lake; levels; missouri; usa; week	Its been hot in St. Louis for the last few weeks. The heat and lack of rain has reduced Creve Coeur Lake water levels. Last month where I took this picture was knee deep.
29cbtKV	PfCsJz	creve coeur logo iphone.jpg	76b74740c6e269cc22cfa0adea865237	1415838	38.67233333333300	-90.44850000000000	206	2589	1933	2011-12-19T01:06:28+00:00	2018-03-18T06:09:38+00:00	/api/v2/album/PfCsJz/image/29cbtKV-0	https://photos.smugmug.com/photos/i-29cbtKV/0/Th/i-29cbtKV-Th.jpg	0_indianred; 5x6.7; coeur; creve; geotagged; iphone; logo; missouri; usa	The symbol of our current neighborhood: Creve Coeur or broken heart.
BmqPzbb	PfCsJz	dam worker memorial iphone.jpg	8dba2e34bf9044d6a0a7527153b2dfca	2650878	36.93550000000000	-111.48600000000000	1173	1936	2592	2012-05-23T20:50:07+00:00	2018-03-18T06:09:43+00:00	/api/v2/album/PfCsJz/image/BmqPzbb-0	https://photos.smugmug.com/photos/i-BmqPzbb/0/Th/i-BmqPzbb-Th.jpg	0_burlywood; 5x6.7; arizona; canyon; dam; died; geotagged; iphone; memorial; usa; worker	A bronze plaque honoring workers that died during the Glen Canyon dam project.
3N6cFS9	PfCsJz	deck the freeways iphone.jpg	ba3b9618e6a15ebdef03bbfa8a29bb8c	1851554	38.67233333587700	-90.44883333842300	219	1936	2592	2011-12-19T01:06:27+00:00	2018-03-18T06:09:47+00:00	/api/v2/album/PfCsJz/image/3N6cFS9-0	https://photos.smugmug.com/photos/i-3N6cFS9/0/Th/i-3N6cFS9-Th.jpg	0_linen; 5x6.7; bows; deck; freeways; geotagged; iphone; missouri; much; shot; usa	Deck the freeways with bows of whatever. I take very few highway shots. I see to much of them driving.
HzMVsPQ	PfCsJz	deli mystery mali hipstamatic.jpg	6febd9de1cfceb23e40911a54d7a6d2f	853727	38.64050000000000	-90.26216666666700	0	1936	1936	2011-12-03T22:33:13+00:00	2018-03-18T06:09:50+00:00	/api/v2/album/PfCsJz/image/HzMVsPQ-0	https://photos.smugmug.com/photos/i-HzMVsPQ/0/Th/i-HzMVsPQ-Th.jpg	0_whitesmoke; 5x5; deli; geotagged; hipstamatic; mali; missouri; mystery; usa; woman	A deli mystery. What is that woman doing?
qNb8S8X	PfCsJz	dhunni iphone.jpg	46c40c7a2d1a6d479ec05683dcbfbec1	1429508	0.00000000000000	0.00000000000000	0	1651	2062	2012-01-02T19:44:50+00:00	2018-03-18T06:09:55+00:00	/api/v2/album/PfCsJz/image/qNb8S8X-0	https://photos.smugmug.com/photos/i-qNb8S8X/0/Th/i-qNb8S8X-Th.jpg	0_dimgrey; 4x5; calls; dhunni; dog; iphone	Dhunni in her cage. Dhunni calls the dog by name.
dw2Dncr	PfCsJz	dripping springs creve coeur iphone.jpg	eee4f6590d675982f2971e4addb4d696	2992260	38.71166666666700	-90.47983333333300	145	1936	2592	2012-01-22T19:39:52+00:00	2018-03-18T06:09:59+00:00	/api/v2/album/PfCsJz/image/dw2Dncr-0	https://photos.smugmug.com/photos/i-dw2Dncr/0/Th/i-dw2Dncr-Th.jpg	0_dimgrey; 5x6.7; coeur; creve; dripping; geotagged; iphone; me; missouri; spring; usa	Filed under I did not know that. I checked out Creve Coeur park this weekend. St. Louis has surprised me with the quality of its city parks.
vXggMLq	PfCsJz	ersatz resort campfile iphone.jpg	263ec7b6c60038ff01ee4f7ab4d202b4	1321538	36.99583333333300	-111.48666666667000	1127	1936	2592	2012-05-23T20:50:03+00:00	2018-03-18T06:10:03+00:00	/api/v2/album/PfCsJz/image/vXggMLq-0	https://photos.smugmug.com/photos/i-vXggMLq/0/Th/i-vXggMLq-Th.jpg	0_maroon; 5x6.7; arizona; beer; campfile; enjoyed; ersatz; geotagged; iphone; resort; usa	A fake poolside resort campfire. I enjoyed a cool beer while nursing my atavistic man the hunter, only in first class resorts, fantasies.
pt7MmV3	PfCsJz	evelyn bozeman deaconess hospital iphone.jpg	0aaa17dba5ff9c3e9ef8ca83dc825154	1063558	45.67033333333300	-111.01883333333000	1503	1936	2592	2013-06-29T19:07:12+00:00	2018-03-18T06:10:06+00:00	/api/v2/album/PfCsJz/image/pt7MmV3-0	https://photos.smugmug.com/photos/i-pt7MmV3/0/Th/i-pt7MmV3-Th.jpg	0_grey; 5x6.7; bozeman; deaconess; evelyn; geotagged; hospital; iphone; montana; usa	The last picture I took of my mother. She is lying in the Bozeman Deaconess Hospital dying of brain cancer. Her last month was a nightmare of futile medical treatments. In retrospect it would have been better to have done nothing. She lived two and half months after we got her diagnosis. All the radiation and chemo was a waste of time and just made her remaining days uncomfortable.
c6LtfcW	PfCsJz	evelyn eclipse hat iphone.jpg	d53374696653032aaaf6e1a4c0af0f10	2064869	36.96883333333300	-111.49900000000000	1271	1936	2592	2012-05-23T20:49:46+00:00	2018-03-18T06:10:11+00:00	/api/v2/album/PfCsJz/image/c6LtfcW-0	https://photos.smugmug.com/photos/i-c6LtfcW/0/Th/i-c6LtfcW-Th.jpg	0_wheat; 5x6.7; arizona; eclipse; evelyn; geotagged; hat; iphone; spot; sun; usa	My mother in her goofy sun hat. My parents staked out a shady spot under the sole canopy on the overlook and enjoyed the eclipse in folding chairs.
XV3DDwh	PfCsJz	evening dome light.jpg	8c99e9c61362298593659176d3eb0dc6	1558139	38.64259166666700	-90.25594166666700	0	2436	3041	2015-02-08T16:26:49+00:00	2018-03-18T06:10:14+00:00	/api/v2/album/PfCsJz/image/XV3DDwh-0	https://photos.smugmug.com/photos/i-XV3DDwh/0/Th/i-XV3DDwh-Th.jpg	0_sandybrown; 4x5; dome; evening; geotagged; light; missouri; usa	The light was satisfying as we drove past the main St. Louis basilica this evening. I only had my crummy iPhone on hand so this is as good as it will get for now.
Zfpv3Vh	PfCsJz	farmers market crowd.jpg	f5bf0ff1836e22041a699620ac3b2f23	2796689	35.68200000000000	-105.94933333333000	2120	2448	3264	2016-05-30T01:46:20+00:00	2018-03-18T05:56:53+00:00	/api/v2/album/PfCsJz/image/Zfpv3Vh-0	https://photos.smugmug.com/photos/i-Zfpv3Vh/0/Th/i-Zfpv3Vh-Th.jpg	0_darkslategrey; 0z0; crowd; farmers; geotagged; market; new_mexico; usa	The farmer&#8217;s market was packed. It&#8217;s open on Tuesday and Saturday. We will have to check it out on Tuesday. I expect the midweek crowd will have more farmers and fewer yuppies.
m8JJbGC	PfCsJz	favorite yard bush.jpg	d76b498dd30266e447c0e6fbb9f46b35	5375417	0.00000000000000	0.00000000000000	0	3006	4028	2018-09-25T23:46:42+00:00	2018-09-28T01:32:13+00:00	/api/v2/album/PfCsJz/image/m8JJbGC-0	https://photos.smugmug.com/photos/i-m8JJbGC/0/Th/i-m8JJbGC-Th.jpg	0_black; 5x6.7; bush; favorite; yard	Flowers on my favorite yard bush. We haven&#8217;t done any landscaping or gardening since moving into our current abode. I cut the grass, with a push mower, and pull weeds, with my bare hands, but otherwise, I&#8217;ve left the plants pretty much the way they were. Last fall I was surprised by the blooms on this plant. Most of the year it&#8217;s a small green ball but in early fall it explodes with blossoms. Bees are all over it. The other day I found my favorite plant had been molested by a dog that left a big shit in compressed branches. I also spotted a cigarette butt at the defecation scene. People that let their dogs crap on random lawns piss me off. I was tempted to post a sign &#8211; &#8220;Shit Elsewhere.&#8221; If it happens again I will.
zS3BH5h	PfCsJz	fingers instagram.jpg	1b0d38a134e7bf8b06fbe4f2117cf19d	1582574	0.00000000000000	0.00000000000000	0	1936	1936	2011-12-14T20:17:16+00:00	2018-03-18T06:10:26+00:00	/api/v2/album/PfCsJz/image/zS3BH5h-0	https://photos.smugmug.com/photos/i-zS3BH5h/0/Th/i-zS3BH5h-Th.jpg	0_orangered; 5x5; finger; image; instagram; iphone; playing; strip	Playing around with Instagram. I note it strips EXIF information from images dropped in the iPhone camera roll.
XdB5mf4	PfCsJz	fishing lures.jpg	821f007b412784f1de00b952a80f0ff5	2163276	38.71633333333300	-90.39416666666700	0	1936	2592	2012-04-03T14:19:43+00:00	2018-03-18T06:10:30+00:00	/api/v2/album/PfCsJz/image/XdB5mf4-0	https://photos.smugmug.com/photos/i-XdB5mf4/0/Th/i-XdB5mf4-Th.jpg	0_darkgrey; 5x6.7; fishing; geotagged; house; looking; lure; missouri; much; picture; usa	"We've been looking at houses. I'm not keen to make any major investments in the ""Obongo economy"" but I do enjoy looking at what people hang on their walls. This fellow has made excellent use of fishing lures. Much better than lame pictures of your ugly progeny."
DNQ8n7s	PfCsJz	fountain on locust wall painting.jpg	5e47fe05960ed0c1da0c8baf32ee6bff	550196	0.00000000000000	0.00000000000000	0	1422	1422	2012-07-15T02:44:24+00:00	2018-03-18T06:10:33+00:00	/api/v2/album/PfCsJz/image/DNQ8n7s-0	https://photos.smugmug.com/photos/i-DNQ8n7s/0/Th/i-DNQ8n7s-Th.jpg	0_teal; 0z0; enjoyed; fountain; locust; painting; standing; superb; wall	We checked out The Fountain on Locust this afternoon. The Fountain is well known for its art deco wall paintings and ice cream. I enjoyed a superb standing banna split; it was like an orgasm in my mouth.
8hwCVnT	PfCsJz	fountain tower grove park wading pool.jpg	464745d70537d8df7284e1cbf5bb1f36	2641266	38.60671111111100	-90.25961944444400	170	2448	3264	2015-07-11T20:07:34+00:00	2018-03-18T06:10:38+00:00	/api/v2/album/PfCsJz/image/8hwCVnT-0	https://photos.smugmug.com/photos/i-8hwCVnT/0/Th/i-8hwCVnT-Th.jpg	0_tan; 0z0; fountain; geotagged; grove; missouri; park; pool; tower; usa; wading	Tower Grove Park summer wading pool. Admit it, you want to strip down to your underwear and run through the fountain.
Q49FFLS	PfCsJz	frank evelyn eclipse bus line iphone.jpg	a84e37a4d7bfa4fa8ce77f5087ff3b06	2131168	36.93550000000000	-111.48666666667000	1170	1936	2592	2012-05-23T20:50:04+00:00	2018-03-18T06:10:43+00:00	/api/v2/album/PfCsJz/image/Q49FFLS-0	https://photos.smugmug.com/photos/i-Q49FFLS/0/Th/i-Q49FFLS-Th.jpg	0_darkslategrey; 5x6.7; arizona; bus; eclipse; evelyn; frank; geotagged; iphone; line; usa	My mom and dad waiting in the Carl Hayden visitor center parking lot for the eclipse bus. We were near the head of the line. Many busloads were ferried up to Wahweap Overlook to view the eclipse.
Z4FPZLw	PfCsJz	fritz ice cream emergency.jpg	4af27aced0f5ca7b9ca91a2dc7405cab	2361676	38.56516666666700	-90.49616666666700	175	1936	2592	2014-06-07T16:39:55+00:00	2018-03-18T06:10:47+00:00	/api/v2/album/PfCsJz/image/Z4FPZLw-0	https://photos.smugmug.com/photos/i-Z4FPZLw/0/Th/i-Z4FPZLw-Th.jpg	0_paleturquoise; 5x6.7; cream; emergency; fritz; geotagged; ice; missouri; usa	It was an ice cream emergency.
qF6tccv	PfCsJz	garden store bigfoot.jpg	3cd7e829c460fb6bfcd5e3a1b36e6e70	4821780	43.66209166666700	-116.38820000000000	792	3024	4032	2018-04-29T01:55:27+00:00	2018-04-29T18:01:46+00:00	/api/v2/album/PfCsJz/image/qF6tccv-0	https://photos.smugmug.com/photos/i-qF6tccv/0/Th/i-qF6tccv-Th.jpg	0_tan; 0z0; bigfoot; garden; geotagged; idaho; store; usa	It turns out that looking for Bigfoot in the hills is a waste of time. He hangs out in garden supply stores.
MfdnBDC	PfCsJz	generic motel room.jpg	d243056a7e5c3ead5e03d39258138ee3	1904200	42.81100000000000	-84.54450000000000	261	1936	2592	2011-09-08T03:55:48+00:00	2018-03-18T06:10:51+00:00	/api/v2/album/PfCsJz/image/MfdnBDC-0	https://photos.smugmug.com/photos/i-MfdnBDC/0/Th/i-MfdnBDC-Th.jpg	0_darkslategrey; 5x6.7; generic; geotagged; hour; iphone; michigan; motel; picture; room; usa	I have spent far more hours in generic motel rooms than I care to account for. I seldom take pictures in these bland rooms but this is a throw away iPhone picture.
WLnv8hw	PfCsJz	generic motel.jpg	7eb56ca3a068e44e20d251b1543ac4ad	1873524	42.81116666666700	-84.54433333333300	258	2592	1936	2011-09-08T03:55:51+00:00	2018-03-18T06:10:55+00:00	/api/v2/album/PfCsJz/image/WLnv8hw-0	https://photos.smugmug.com/photos/i-WLnv8hw/0/Th/i-WLnv8hw-Th.jpg	0_dimgrey; 5x6.7; end; generic; geotagged; michigan; motel; often; usa	The end of a long driving day often ends at a generic motel.
H3TTcKM	PfCsJz	ginger bread house iphone.jpg	a1c903383c301a04cce65a0bb77a281b	2646693	0.00000000000000	0.00000000000000	0	2592	1936	2013-11-17T17:43:42+00:00	2018-03-18T06:10:59+00:00	/api/v2/album/PfCsJz/image/H3TTcKM-0	https://photos.smugmug.com/photos/i-H3TTcKM/0/Th/i-H3TTcKM-Th.jpg	0_lavender; 5x6.7; bread; ginger; house; iphone	The ginger bread houses are out way before Thanksgiving this year. At some point Christmas will be hocked year round.
jx2BfKj	PfCsJz	glen canyon dam iphone.jpg	782d6cbdf5d2626f589c1d06db887c49	1983813	36.93600000000000	-111.48616666667000	1165	1936	2592	2012-05-23T21:50:13+00:00	2018-03-18T06:11:03+00:00	/api/v2/album/PfCsJz/image/jx2BfKj-0	https://photos.smugmug.com/photos/i-jx2BfKj/0/Th/i-jx2BfKj-Th.jpg	0_lightgrey; 5x6.7; arizona; canyon; constructed; created; dam; geotagged; glen; iphone; usa	Glen Canyon dam was one of the last large dams built in the US. Nothing on this scale has been constructed since the EPA was created. There are still back to the stone age nitwits that want to take down this dam. They dream of a world without people. If only they would lead the way and jump off the damn dam.
K82cdQ7	PfCsJz	grave sidelight sunset cemetery.jpg	479e8fc780e963020204469959c2c8f5	4387707	0.00000000000000	0.00000000000000	0	2448	3264	2016-10-01T02:06:03+00:00	2018-03-18T06:11:07+00:00	/api/v2/album/PfCsJz/image/K82cdQ7-0	https://photos.smugmug.com/photos/i-K82cdQ7/0/Th/i-K82cdQ7-Th.jpg	0_darkslategrey; 0z0; cemetery; grave; sidelight; sunset	I&#8217;m a sidelight sucker. I couldn&#8217;t resist the late afternoon light on these graves.
VtpcBP5	PfCsJz	great grandmas gone wild iphone.jpg	143c376b01110c2b567684ec5266bd7c	2134390	38.67633333333300	-90.44383333333300	189	1936	2592	2012-04-29T19:36:55+00:00	2018-03-18T06:11:09+00:00	/api/v2/album/PfCsJz/image/VtpcBP5-0	https://photos.smugmug.com/photos/i-VtpcBP5/0/Th/i-VtpcBP5-Th.jpg	0_darkslategrey; 5x6.7; geotagged; gone; grandma; great; iphone; mali; missouri; usa; wild	Mahin and Mali fooling around. Mahin is very flexible for a woman in her nineties.
prtNznw	PfCsJz	greatgrandfather frank with cole iphone.jpg	f2e37dfbd3fcf02b7b3ca65204a6881b	1747125	0.00000000000000	0.00000000000000	0	1936	2592	2013-06-29T17:55:12+00:00	2018-03-18T06:11:14+00:00	/api/v2/album/PfCsJz/image/prtNznw-0	https://photos.smugmug.com/photos/i-prtNznw/0/Th/i-prtNznw-Th.jpg	0_darkslategrey; 5x6.7; cole; frank; greatgrandfather; greatgrandson; iphone	Greatgrandfather with greatgrandson.
qKvfkzb	PfCsJz	green coalition gay loggers.jpg	bdb5366729a1187ab65d86f4edb25cff	2747497	45.68081388888900	-111.03292222222000	1473	2448	3264	2016-08-10T21:20:30+00:00	2018-03-18T05:50:08+00:00	/api/v2/album/PfCsJz/image/qKvfkzb-0	https://photos.smugmug.com/photos/i-qKvfkzb/0/Th/i-qKvfkzb-Th.jpg	0_dimgrey; 0z0; coalition; gay; geotagged; green; loggers; montana; usa	Bumper stickers and graffiti are just about the only honest art forms our decadent civilization supports. Do you have to be a gay Jesus loving logger to join the coalition?
HJMjtHC	PfCsJz	greenbelt rape pole.jpg	d3aeaea307728097c6d3eb9ee8d47801	4028113	43.60368611111100	-116.19468611111000	846	3264	2448	2016-11-27T18:41:36+00:00	2018-03-18T05:39:54+00:00	/api/v2/album/PfCsJz/image/HJMjtHC-0	https://photos.smugmug.com/photos/i-HJMjtHC/0/Th/i-HJMjtHC-Th.jpg	0_lavender; 0z0; geotagged; greenbelt; idaho; pole; rape; usa	Early 21st-century western civilization is swamped with earnest humorless feminized busybodies as this little tableau aptly illustrates. First, observe the blue &#8220;rape pole.&#8221; College campuses all over the US and Canada sport forests of blue rape poles. Apparently, university grounds are seething hotbeds of rapists because rape poles are rare off campus. Beside the rape pole stands a sign listing irritating redundant instructions on how to behave in a public park. Biking over people and leaving dog shit around is considered rude! I would have never guessed this on my own. The only useful sign here is the greenbelt map.
WrCGND3	PfCsJz	grocery store peppers.jpg	4cda1c4b95272fe677d620be09a52e0a	2020871	45.67030277777800	-111.08203888889000	1459	2448	3264	2016-09-29T04:42:40+00:00	2018-03-18T06:11:21+00:00	/api/v2/album/PfCsJz/image/WrCGND3-0	https://photos.smugmug.com/photos/i-WrCGND3/0/Th/i-WrCGND3-Th.jpg	0_maroon; 0z0; geotagged; grocery; montana; peppers; store; usa	Grocery stores often challenge galleries and completely crush them when edibility is considered.
H8XRprp	PfCsJz	halloween scarecrow iphone.jpg	ab7abad58f63b151d33c84cd39dab761	1707708	38.59550000000000	-90.50600000000000	169	1944	1452	2011-09-24T23:20:27+00:00	2018-03-18T06:11:25+00:00	/api/v2/album/PfCsJz/image/H8XRprp-0	https://photos.smugmug.com/photos/i-H8XRprp/0/Th/i-H8XRprp-Th.jpg	0_tan; 0z0; commerical; crossed; geotagged; halloween; horizon; iphone; missouri; scarecrow; september; usa	We've crossed the commerical Halloween event horizon and it's still September.
pPwsJNF	PfCsJz	hanging lamps iphone.jpg	14c1e5ce15994f0e7d3d74c00a34f0c1	1511941	0.00000000000000	0.00000000000000	0	1936	2592	2011-12-11T04:16:05+00:00	2018-03-18T06:11:28+00:00	/api/v2/album/PfCsJz/image/pPwsJNF-0	https://photos.smugmug.com/photos/i-pPwsJNF/0/Th/i-pPwsJNF-Th.jpg	0_slategrey; 5x6.7; hanging; iphone; lamp; me; shade; sue	Sue me I like lamp shades in nice light.
WFC8NZL	PfCsJz	hate chicken.jpg	8c2cba50c7341a866ffac66cea10f9af	2177472	43.62348888888900	-116.35370555556000	795	2880	4032	2018-07-18T01:40:39+00:00	2018-07-22T01:02:29+00:00	/api/v2/album/PfCsJz/image/WFC8NZL-0	https://photos.smugmug.com/photos/i-WFC8NZL/0/Th/i-WFC8NZL-Th.jpg	0_gainsboro; 5x7; chicken; geotagged; hate; idaho; usa	I had &#8220;hate chicken&#8221; for lunch today. Whenever Chick-Fil-A is in the news it&#8217;s usually because some easily offended LGBTQ fascist is bitching about the owners of Chick-Fil-A having the gall to sometimes fund their political opponents. In their tiny warped minds, free speech is only for sodomites and their supporters. Such bitterness, they need to chow down on delicious hate chicken.
Ngq3mFx	PfCsJz	helen conservation pond iphone.jpg	53770f4cd908e3a13f12517a344a557b	2244654	44.28833333333300	-76.51066666666700	49	1936	2592	2011-09-08T03:56:37+00:00	2018-03-18T05:33:19+00:00	/api/v2/album/PfCsJz/image/Ngq3mFx-0	https://photos.smugmug.com/photos/i-Ngq3mFx/0/Th/i-Ngq3mFx-Th.jpg	0_dimgrey; 5x6.7; canada; conservation; geotagged; helen; iphone; ontario; park; pond; year	Helen in the conservation area. We've been visiting this little park for almost twenty years.
nB3DpfP	PfCsJz	helen hipstamatic.jpg	c51574d3520f440d5955eff75b66e220	1348200	0.00000000000000	0.00000000000000	0	1936	1936	2012-01-02T19:55:54+00:00	2018-03-18T05:33:26+00:00	/api/v2/album/PfCsJz/image/nB3DpfP-0	https://photos.smugmug.com/photos/i-nB3DpfP/0/Th/i-nB3DpfP-Th.jpg	0_linen; 5x5; helen; hipstamatic	Helen Hipstamatic Christmas.
M2KkL3g	PfCsJz	hillbilly sauna tub.jpg	d41569a4c6e293b471d7482ddd483ba1	3378508	38.53529722222200	-90.57011388888900	131	2448	3264	2016-03-07T04:39:21+00:00	2018-03-18T06:11:39+00:00	/api/v2/album/PfCsJz/image/M2KkL3g-0	https://photos.smugmug.com/photos/i-M2KkL3g/0/Th/i-M2KkL3g-Th.jpg	0_darkslategrey; 0z0; geotagged; hillbilly; missouri; sauna; tub; usa	Just off the Stinging Nettle Trail in the middle of the western portion of Castlewood State Park is what can only be described as a hillbilly sauna. This tub has seen better days; I&#8217;m sure it has a drunken or drug laced backstory that explains how it came to rest where it does.
D9fSNLn	PfCsJz	hipstamatic chesterfield park bench.jpg	acd93df647280ad456d9a2945a6aa131	1088385	38.65233333333300	-90.57366666666700	0	1936	1936	2012-04-29T19:40:23+00:00	2018-03-18T06:11:44+00:00	/api/v2/album/PfCsJz/image/D9fSNLn-0	https://photos.smugmug.com/photos/i-D9fSNLn/0/Th/i-D9fSNLn-Th.jpg	0_whitesmoke; 5x5; bench; chesterfield; geotagged; hipstamatic; missouri; park; usa	One of my favorite noon hour park benches.
PLWsvSD	PfCsJz	hipstamatic mali color poles.jpg	0e8472849d88cdd6dc1ab4c6aaba66d8	3448046	43.62771944444400	-116.23026388889000	812	4032	2880	2018-09-17T00:04:49+00:00	2018-09-17T00:56:06+00:00	/api/v2/album/PfCsJz/image/PLWsvSD-0	https://photos.smugmug.com/photos/i-PLWsvSD/0/Th/i-PLWsvSD-Th.jpg	0_beige; 5x7; color; geotagged; hipstamatic; idaho; mali; poles; usa	Hipstamatic Mali among the color poles.
3XRQhF9	PfCsJz	horsehoe bend sign iphone.jpg	9a8f2bd1e89c35e3eb9256cf2006708d	1955853	36.87683333333300	-111.50300000000000	1321	2592	1936	2012-05-23T21:38:38+00:00	2018-03-18T06:11:45+00:00	/api/v2/album/PfCsJz/image/3XRQhF9-0	https://photos.smugmug.com/photos/i-3XRQhF9/0/Th/i-3XRQhF9-Th.jpg	0_navajowhite; 5x6.7; arizona; bend; cliff; geotagged; horsehoe; iphone; meter; sign; usa	A refeshing break from nanny state pussy boy idiot proofing. There are no rails or barriers at the Horsehoe Bend. If you want to hurl yourself off a 300 meter cliff have at it. The rest of us won't miss you.
JBGv92t	PfCsJz	ian jacob gun range iphone.jpg	160f4e1bd88221eae5c5f06b8d5cd7d4	2109252	44.28333333333300	-76.47400000000000	137	1936	2592	2012-07-26T23:46:32+00:00	2018-03-18T05:33:43+00:00	/api/v2/album/PfCsJz/image/JBGv92t-0	https://photos.smugmug.com/photos/i-JBGv92t/0/Th/i-JBGv92t-Th.jpg	0_whitesmoke; 5x6.7; canada; geotagged; gun; ian; iphone; jacob; kingston; ontario; range	On the Kingston gun range. Shooting stuff is just plain fun.
sV57tpg	PfCsJz	idaho marostica cowboys painting.jpg	9ad348a4ba05626a4aa46708fb8530b7	3490013	43.61418055555600	-116.35601111111000	794	2785	3757	2017-03-18T18:16:27+00:00	2018-03-18T05:39:56+00:00	/api/v2/album/PfCsJz/image/sV57tpg-0	https://photos.smugmug.com/photos/i-sV57tpg/0/Th/i-sV57tpg-Th.jpg	0_navajowhite; 0z1; cowboys; geotagged; idaho; marostica; painting; usa	"A painting of Idaho &#8220;deplorables.&#8221; In case you&#8217;re wondering Idaho is a deep red state. The urban core of Boise just barely went for the Hillary in the last election while the rest of the state, especially the north, piled on the Trump train. Much nonsense has been spewed about why most western states, with the exception of Colorado and New Mexico, despise, detest and abhor Democrats in general and Hillary in particular. It all comes down to the unending condescension and contempt westerners have endured for, well forever. It all started with eastern mining interests dictating land and labor policies in the 19th century in places like Butte Montana. For more than a century many key land use policies in the west have been decided by people that don&#8217;t live here. Even today the BLM dominates western land policy. Urban dwellers think this is all fine. Backwoods hicks, smelly cowboys, and obese opioid saturated ""deplorables"" are just not smart enough to make the right decisions on their own! People will put up with all sorts of crap and will even go along with the dictates of demonstrably superior beings but they will resist and resent the condescension of self-appointed betters that are clearly not demonstrably superior beings."
5zZwNcq	PfCsJz	idaho marostica cows painting.jpg	d46810bd70354694ed5f5c42b0026fe9	3988991	43.61418611111100	-116.35601111111000	794	2671	3631	2017-03-18T17:41:30+00:00	2018-03-18T05:39:57+00:00	/api/v2/album/PfCsJz/image/5zZwNcq-0	https://photos.smugmug.com/photos/i-5zZwNcq/0/Th/i-5zZwNcq-Th.jpg	0_gainsboro; 0z1; cows; geotagged; idaho; marostica; painting; usa	My current employer maintains an Idaho oriented art collection that is proudly displayed on the walls of the company&#8217;s head office.
DqZd4B7	PfCsJz	idaho pumpkins.jpg	a11e770e94d80027c94f88981443e74d	3210423	43.60760833333300	-116.19442777778000	819	2448	3264	2016-10-12T21:39:40+00:00	2018-03-18T05:39:57+00:00	/api/v2/album/PfCsJz/image/DqZd4B7-0	https://photos.smugmug.com/photos/i-DqZd4B7/0/Th/i-DqZd4B7-Th.jpg	0_darksalmon; 0z0; geotagged; idaho; pumpkins; usa	While in Boise Mali had to check out Whole Foods and Trader Joes. On the way into Whole Foods I spotted this Idaho labeled pile of pumpkins.
hWqKQkx	PfCsJz	idiot string theory book iphone.jpg	c44178399a28ae27503b57c702255fbf	1635425	0.00000000000000	0.00000000000000	0	2241	1793	2011-10-02T00:26:26+00:00	2018-03-18T06:11:54+00:00	/api/v2/album/PfCsJz/image/hWqKQkx-0	https://photos.smugmug.com/photos/i-hWqKQkx/0/Th/i-hWqKQkx-Th.jpg	0_seagreen; 4x5; book; going; idiot; iphone; string; theory	There's a reason why book stores are going broke!
